Feature,importance
转换效率**1/2-功率A**1/2,9
转换效率**1/2/功率B**2,0
转换效率**1/2*功率B**2,2
转换效率**1/2+功率B**2,0
转换效率**1/2-功率B**2,0
转换效率**1/2/功率B**1/2,0
转换效率**1/2*功率B**1/2,0
转换效率**1/2+功率B**1/2,0
转换效率**1/2-功率B**1/2,0
转换效率**1/2/功率C**2,1
转换效率**1/2*功率C**2,2
转换效率**1/2+功率C**2,0
转换效率**1/2-功率C**2,0
转换效率**1/2/功率C**1/2,0
转换效率**1/2*功率C**1/2,0
转换效率**1/2+功率C**1/2,5
转换效率**1/2-功率C**1/2,1
转换效率**1/2/平均功率**2,1
转换效率**1/2*平均功率**2,1
转换效率**1/2+平均功率**2,0
转换效率**1/2-平均功率**2,0
转换效率**1/2/平均功率**1/2,0
转换效率**1/2*平均功率**1/2,0
转换效率**1/2+平均功率**1/2,4
转换效率**1/2-平均功率**1/2,1
转换效率**1/2/风速**2,2
转换效率**1/2*风速**2,2
转换效率**1/2+风速**2,4
转换效率**1/2-风速**2,0
转换效率**1/2/风速**1/2,0
转换效率**1/2*风速**1/2,0
转换效率**1/2+风速**1/2,6
转换效率**1/2-风速**1/2,5
转换效率**1/2/风向**2,0
转换效率**1/2*风向**2,6
转换效率**1/2+风向**2,0
转换效率**1/2-风向**2,0
转换效率**1/2/风向**1/2,0
转换效率**1/2*风向**1/2,1
转换效率**1/2+风向**1/2,3
转换效率**1/2-风向**1/2,2
转换效率A**2/转换效率A**1/2,0
转换效率A**2*转换效率A**1/2,0
转换效率A**2+转换效率A**1/2,0
转换效率A**2-转换效率A**1/2,0
转换效率A**2/转换效率B**2,0
转换效率A**2*转换效率B**2,0
转换效率A**2+转换效率B**2,0
转换效率A**2-转换效率B**2,15
转换效率A**2/转换效率B**1/2,1
转换效率A**2*转换效率B**1/2,0
转换效率A**2+转换效率B**1/2,0
转换效率A**2-转换效率B**1/2,0
转换效率A**2/转换效率C**2,0
转换效率A**2*转换效率C**2,0
转换效率A**2+转换效率C**2,1
转换效率A**2-转换效率C**2,6
转换效率A**2/转换效率C**1/2,0
转换效率A**2*转换效率C**1/2,0
转换效率A**2+转换效率C**1/2,0
转换效率A**2-转换效率C**1/2,0
转换效率A**2/电压A**2,0
转换效率A**2*电压A**2,0
转换效率A**2+电压A**2,0
转换效率A**2-电压A**2,0
转换效率A**2/电压A**1/2,0
转换效率A**2*电压A**1/2,0
转换效率A**2+电压A**1/2,0
转换效率A**2-电压A**1/2,0
转换效率A**2/电压B**2,0
转换效率A**2*电压B**2,0
转换效率A**2+电压B**2,0
转换效率A**2-电压B**2,1
转换效率A**2/电压B**1/2,1
转换效率A**2*电压B**1/2,0
转换效率A**2+电压B**1/2,0
转换效率A**2-电压B**1/2,0
转换效率A**2/电压C**2,0
转换效率A**2*电压C**2,0
转换效率A**2+电压C**2,0
转换效率A**2-电压C**2,1
转换效率A**2/电压C**1/2,0
转换效率A**2*电压C**1/2,0
转换效率A**2+电压C**1/2,0
转换效率A**2-电压C**1/2,0
转换效率A**2/电流A**2,0
转换效率A**2*电流A**2,0
转换效率A**2+电流A**2,0
转换效率A**2-电流A**2,0
转换效率A**2/电流A**1/2,0
转换效率A**2*电流A**1/2,0
转换效率A**2+电流A**1/2,0
转换效率A**2-电流A**1/2,0
转换效率A**2/电流B**2,0
转换效率A**2*电流B**2,0
转换效率A**2+电流B**2,0
转换效率A**2-电流B**2,0
转换效率A**2/电流B**1/2,0
转换效率A**2*电流B**1/2,1
转换效率A**2+电流B**1/2,0
转换效率A**2-电流B**1/2,0
转换效率A**2/电流C**2,0
转换效率A**2*电流C**2,0
转换效率A**2+电流C**2,0
转换效率A**2-电流C**2,0
转换效率A**2/电流C**1/2,0
转换效率A**2*电流C**1/2,1
转换效率A**2+电流C**1/2,0
转换效率A**2-电流C**1/2,0
转换效率A**2/功率A**2,0
转换效率A**2*功率A**2,0
转换效率A**2+功率A**2,3
转换效率A**2-功率A**2,0
转换效率A**2/功率A**1/2,0
转换效率A**2*功率A**1/2,0
转换效率A**2+功率A**1/2,0
转换效率A**2-功率A**1/2,0
转换效率A**2/功率B**2,0
转换效率A**2*功率B**2,0
转换效率A**2+功率B**2,0
转换效率A**2-功率B**2,0
转换效率A**2/功率B**1/2,1
转换效率A**2*功率B**1/2,0
转换效率A**2+功率B**1/2,0
转换效率A**2-功率B**1/2,0
转换效率A**2/功率C**2,0
转换效率A**2*功率C**2,0
转换效率A**2+功率C**2,1
转换效率A**2-功率C**2,1
转换效率A**2/功率C**1/2,0
转换效率A**2*功率C**1/2,0
转换效率A**2+功率C**1/2,0
转换效率A**2-功率C**1/2,0
转换效率A**2/平均功率**2,0
转换效率A**2*平均功率**2,0
转换效率A**2+平均功率**2,0
转换效率A**2-平均功率**2,0
转换效率A**2/平均功率**1/2,0
转换效率A**2*平均功率**1/2,1
转换效率A**2+平均功率**1/2,0
转换效率A**2-平均功率**1/2,0
转换效率A**2/风速**2,0
转换效率A**2*风速**2,0
转换效率A**2+风速**2,0
转换效率A**2-风速**2,1
转换效率A**2/风速**1/2,7
转换效率A**2*风速**1/2,4
转换效率A**2+风速**1/2,0
转换效率A**2-风速**1/2,0
转换效率A**2/风向**2,0
转换效率A**2*风向**2,0
转换效率A**2+风向**2,1
转换效率A**2-风向**2,2
转换效率A**2/风向**1/2,2
转换效率A**2*风向**1/2,4
转换效率A**2+风向**1/2,0
转换效率A**2-风向**1/2,0
转换效率A**1/2/转换效率B**2,1
转换效率A**1/2*转换效率B**2,0
转换效率A**1/2+转换效率B**2,0
转换效率A**1/2-转换效率B**2,0
转换效率A**1/2/转换效率B**1/2,0
转换效率A**1/2*转换效率B**1/2,0
转换效率A**1/2+转换效率B**1/2,0
转换效率A**1/2-转换效率B**1/2,2
转换效率A**1/2/转换效率C**2,1
转换效率A**1/2*转换效率C**2,0
转换效率A**1/2+转换效率C**2,0
转换效率A**1/2-转换效率C**2,0
转换效率A**1/2/转换效率C**1/2,0
转换效率A**1/2*转换效率C**1/2,0
转换效率A**1/2+转换效率C**1/2,0
转换效率A**1/2-转换效率C**1/2,6
转换效率A**1/2/电压A**2,5
转换效率A**1/2*电压A**2,1
转换效率A**1/2+电压A**2,0
转换效率A**1/2-电压A**2,0
转换效率A**1/2/电压A**1/2,0
转换效率A**1/2*电压A**1/2,0
转换效率A**1/2+电压A**1/2,2
转换效率A**1/2-电压A**1/2,6
转换效率A**1/2/电压B**2,4
转换效率A**1/2*电压B**2,0
转换效率A**1/2+电压B**2,0
转换效率A**1/2-电压B**2,0
转换效率A**1/2/电压B**1/2,0
转换效率A**1/2*电压B**1/2,0
转换效率A**1/2+电压B**1/2,0
转换效率A**1/2-电压B**1/2,3
转换效率A**1/2/电压C**2,6
转换效率A**1/2*电压C**2,1
转换效率A**1/2+电压C**2,0
转换效率A**1/2-电压C**2,0
转换效率A**1/2/电压C**1/2,0
转换效率A**1/2*电压C**1/2,0
转换效率A**1/2+电压C**1/2,1
转换效率A**1/2-电压C**1/2,1
转换效率A**1/2/电流A**2,1
转换效率A**1/2*电流A**2,2
转换效率A**1/2+电流A**2,3
转换效率A**1/2-电流A**2,1
转换效率A**1/2/电流A**1/2,0
转换效率A**1/2*电流A**1/2,0
转换效率A**1/2+电流A**1/2,0
转换效率A**1/2-电流A**1/2,0
转换效率A**1/2/电流B**2,2
转换效率A**1/2*电流B**2,8
转换效率A**1/2+电流B**2,4
转换效率A**1/2-电流B**2,1
转换效率A**1/2/电流B**1/2,0
转换效率A**1/2*电流B**1/2,0
转换效率A**1/2+电流B**1/2,0
转换效率A**1/2-电流B**1/2,1
转换效率A**1/2/电流C**2,1
转换效率A**1/2*电流C**2,6
转换效率A**1/2+电流C**2,6
转换效率A**1/2-电流C**2,0
转换效率A**1/2/电流C**1/2,0
转换效率A**1/2*电流C**1/2,0
转换效率A**1/2+电流C**1/2,1
转换效率A**1/2-电流C**1/2,0
转换效率A**1/2/功率A**2,0
转换效率A**1/2*功率A**2,0
转换效率A**1/2+功率A**2,0
转换效率A**1/2-功率A**2,0
转换效率A**1/2/功率A**1/2,0
转换效率A**1/2*功率A**1/2,0
转换效率A**1/2+功率A**1/2,1
转换效率A**1/2-功率A**1/2,6
转换效率A**1/2/功率B**2,3
转换效率A**1/2*功率B**2,2
转换效率A**1/2+功率B**2,0
转换效率A**1/2-功率B**2,0
转换效率A**1/2/功率B**1/2,0
转换效率A**1/2*功率B**1/2,0
转换效率A**1/2+功率B**1/2,1
转换效率A**1/2-功率B**1/2,0
转换效率A**1/2/功率C**2,0
转换效率A**1/2*功率C**2,2
转换效率A**1/2+功率C**2,0
转换效率A**1/2-功率C**2,0
转换效率A**1/2/功率C**1/2,0
转换效率A**1/2*功率C**1/2,0
转换效率A**1/2+功率C**1/2,1
转换效率A**1/2-功率C**1/2,0
转换效率A**1/2/平均功率**2,3
转换效率A**1/2*平均功率**2,2
转换效率A**1/2+平均功率**2,0
转换效率A**1/2-平均功率**2,0
转换效率A**1/2/平均功率**1/2,0
转换效率A**1/2*平均功率**1/2,0
转换效率A**1/2+平均功率**1/2,7
转换效率A**1/2-平均功率**1/2,1
转换效率A**1/2/风速**2,0
转换效率A**1/2*风速**2,1
转换效率A**1/2+风速**2,4
转换效率A**1/2-风速**2,1
转换效率A**1/2/风速**1/2,0
转换效率A**1/2*风速**1/2,0
转换效率A**1/2+风速**1/2,4
转换效率A**1/2-风速**1/2,4
转换效率A**1/2/风向**2,2
转换效率A**1/2*风向**2,1
转换效率A**1/2+风向**2,0
转换效率A**1/2-风向**2,0
转换效率A**1/2/风向**1/2,1
转换效率A**1/2*风向**1/2,0
转换效率A**1/2+风向**1/2,3
转换效率A**1/2-风向**1/2,2
转换效率B**2/转换效率B**1/2,0
转换效率B**2*转换效率B**1/2,0
转换效率B**2+转换效率B**1/2,0
转换效率B**2-转换效率B**1/2,0
转换效率B**2/转换效率C**2,0
转换效率B**2*转换效率C**2,0
转换效率B**2+转换效率C**2,1
转换效率B**2-转换效率C**2,3
转换效率B**2/转换效率C**1/2,1
转换效率B**2*转换效率C**1/2,0
转换效率B**2+转换效率C**1/2,0
转换效率B**2-转换效率C**1/2,0
转换效率B**2/电压A**2,0
转换效率B**2*电压A**2,0
转换效率B**2+电压A**2,2
转换效率B**2-电压A**2,0
转换效率B**2/电压A**1/2,0
转换效率B**2*电压A**1/2,0
转换效率B**2+电压A**1/2,0
转换效率B**2-电压A**1/2,0
转换效率B**2/电压B**2,0
转换效率B**2*电压B**2,0
转换效率B**2+电压B**2,1
转换效率B**2-电压B**2,0
转换效率B**2/电压B**1/2,0
转换效率B**2*电压B**1/2,0
转换效率B**2+电压B**1/2,0
转换效率B**2-电压B**1/2,0
转换效率B**2/电压C**2,0
转换效率B**2*电压C**2,0
转换效率B**2+电压C**2,0
转换效率B**2-电压C**2,1
转换效率B**2/电压C**1/2,0
转换效率B**2*电压C**1/2,0
转换效率B**2+电压C**1/2,0
转换效率B**2-电压C**1/2,0
转换效率B**2/电流A**2,0
转换效率B**2*电流A**2,0
转换效率B**2+电流A**2,0
转换效率B**2-电流A**2,0
转换效率B**2/电流A**1/2,0
转换效率B**2*电流A**1/2,0
转换效率B**2+电流A**1/2,0
转换效率B**2-电流A**1/2,0
转换效率B**2/电流B**2,0
转换效率B**2*电流B**2,0
转换效率B**2+电流B**2,0
转换效率B**2-电流B**2,0
转换效率B**2/电流B**1/2,0
转换效率B**2*电流B**1/2,1
转换效率B**2+电流B**1/2,0
转换效率B**2-电流B**1/2,0
转换效率B**2/电流C**2,0
转换效率B**2*电流C**2,0
转换效率B**2+电流C**2,0
转换效率B**2-电流C**2,0
转换效率B**2/电流C**1/2,0
转换效率B**2*电流C**1/2,0
转换效率B**2+电流C**1/2,0
转换效率B**2-电流C**1/2,0
转换效率B**2/功率A**2,0
转换效率B**2*功率A**2,0
转换效率B**2+功率A**2,1
转换效率B**2-功率A**2,1
转换效率B**2/功率A**1/2,0
转换效率B**2*功率A**1/2,0
转换效率B**2+功率A**1/2,0
转换效率B**2-功率A**1/2,0
转换效率B**2/功率B**2,0
转换效率B**2*功率B**2,0
转换效率B**2+功率B**2,0
转换效率B**2-功率B**2,0
转换效率B**2/功率B**1/2,0
转换效率B**2*功率B**1/2,0
转换效率B**2+功率B**1/2,0
转换效率B**2-功率B**1/2,0
转换效率B**2/功率C**2,0
转换效率B**2*功率C**2,0
转换效率B**2+功率C**2,0
转换效率B**2-功率C**2,0
转换效率B**2/功率C**1/2,0
转换效率B**2*功率C**1/2,0
转换效率B**2+功率C**1/2,0
转换效率B**2-功率C**1/2,0
转换效率B**2/平均功率**2,0
转换效率B**2*平均功率**2,0
转换效率B**2+平均功率**2,0
转换效率B**2-平均功率**2,0
转换效率B**2/平均功率**1/2,0
转换效率B**2*平均功率**1/2,0
转换效率B**2+平均功率**1/2,0
转换效率B**2-平均功率**1/2,0
转换效率B**2/风速**2,0
转换效率B**2*风速**2,1
转换效率B**2+风速**2,0
转换效率B**2-风速**2,0
转换效率B**2/风速**1/2,4
转换效率B**2*风速**1/2,4
转换效率B**2+风速**1/2,0
转换效率B**2-风速**1/2,0
转换效率B**2/风向**2,0
转换效率B**2*风向**2,0
转换效率B**2+风向**2,2
转换效率B**2-风向**2,0
转换效率B**2/风向**1/2,2
转换效率B**2*风向**1/2,2
转换效率B**2+风向**1/2,0
转换效率B**2-风向**1/2,0
转换效率B**1/2/转换效率C**2,2
转换效率B**1/2*转换效率C**2,0
转换效率B**1/2+转换效率C**2,0
转换效率B**1/2-转换效率C**2,0
转换效率B**1/2/转换效率C**1/2,0
转换效率B**1/2*转换效率C**1/2,0
转换效率B**1/2+转换效率C**1/2,0
转换效率B**1/2-转换效率C**1/2,3
转换效率B**1/2/电压A**2,8
转换效率B**1/2*电压A**2,1
转换效率B**1/2+电压A**2,0
转换效率B**1/2-电压A**2,0
转换效率B**1/2/电压A**1/2,0
转换效率B**1/2*电压A**1/2,0
转换效率B**1/2+电压A**1/2,1
转换效率B**1/2-电压A**1/2,6
转换效率B**1/2/电压B**2,3
转换效率B**1/2*电压B**2,0
转换效率B**1/2+电压B**2,0
转换效率B**1/2-电压B**2,0
转换效率B**1/2/电压B**1/2,0
转换效率B**1/2*电压B**1/2,0
转换效率B**1/2+电压B**1/2,1
转换效率B**1/2-电压B**1/2,7
转换效率B**1/2/电压C**2,7
转换效率B**1/2*电压C**2,2
转换效率B**1/2+电压C**2,0
转换效率B**1/2-电压C**2,0
转换效率B**1/2/电压C**1/2,0
转换效率B**1/2*电压C**1/2,0
转换效率B**1/2+电压C**1/2,1
转换效率B**1/2-电压C**1/2,4
转换效率B**1/2/电流A**2,1
转换效率B**1/2*电流A**2,7
转换效率B**1/2+电流A**2,12
转换效率B**1/2-电流A**2,0
转换效率B**1/2/电流A**1/2,0
转换效率B**1/2*电流A**1/2,0
转换效率B**1/2+电流A**1/2,0
转换效率B**1/2-电流A**1/2,0
转换效率B**1/2/电流B**2,0
转换效率B**1/2*电流B**2,5
转换效率B**1/2+电流B**2,3
转换效率B**1/2-电流B**2,0
转换效率B**1/2/电流B**1/2,0
转换效率B**1/2*电流B**1/2,0
转换效率B**1/2+电流B**1/2,0
转换效率B**1/2-电流B**1/2,0
转换效率B**1/2/电流C**2,2
转换效率B**1/2*电流C**2,3
转换效率B**1/2+电流C**2,1
转换效率B**1/2-电流C**2,0
转换效率B**1/2/电流C**1/2,0
转换效率B**1/2*电流C**1/2,0
转换效率B**1/2+电流C**1/2,0
转换效率B**1/2-电流C**1/2,0
转换效率B**1/2/功率A**2,3
转换效率B**1/2*功率A**2,3
转换效率B**1/2+功率A**2,0
转换效率B**1/2-功率A**2,0
转换效率B**1/2/功率A**1/2,0
转换效率B**1/2*功率A**1/2,0
转换效率B**1/2+功率A**1/2,3
转换效率B**1/2-功率A**1/2,1
转换效率B**1/2/功率B**2,0
转换效率B**1/2*功率B**2,0
转换效率B**1/2+功率B**2,0
转换效率B**1/2-功率B**2,0
转换效率B**1/2/功率B**1/2,0
转换效率B**1/2*功率B**1/2,0
转换效率B**1/2+功率B**1/2,2
转换效率B**1/2-功率B**1/2,1
转换效率B**1/2/功率C**2,2
转换效率B**1/2*功率C**2,0
转换效率B**1/2+功率C**2,0
转换效率B**1/2-功率C**2,0
转换效率B**1/2/功率C**1/2,0
转换效率B**1/2*功率C**1/2,0
转换效率B**1/2+功率C**1/2,0
转换效率B**1/2-功率C**1/2,3
转换效率B**1/2/平均功率**2,2
转换效率B**1/2*平均功率**2,3
转换效率B**1/2+平均功率**2,0
转换效率B**1/2-平均功率**2,0
转换效率B**1/2/平均功率**1/2,0
转换效率B**1/2*平均功率**1/2,0
转换效率B**1/2+平均功率**1/2,1
转换效率B**1/2-平均功率**1/2,4
转换效率B**1/2/风速**2,1
转换效率B**1/2*风速**2,1
转换效率B**1/2+风速**2,2
转换效率B**1/2-风速**2,1
转换效率B**1/2/风速**1/2,0
转换效率B**1/2*风速**1/2,0
转换效率B**1/2+风速**1/2,6
转换效率B**1/2-风速**1/2,1
转换效率B**1/2/风向**2,4
转换效率B**1/2*风向**2,2
转换效率B**1/2+风向**2,0
转换效率B**1/2-风向**2,0
转换效率B**1/2/风向**1/2,0
转换效率B**1/2*风向**1/2,0
转换效率B**1/2+风向**1/2,0
转换效率B**1/2-风向**1/2,2
转换效率C**2/转换效率C**1/2,0
转换效率C**2*转换效率C**1/2,0
转换效率C**2+转换效率C**1/2,0
转换效率C**2-转换效率C**1/2,0
转换效率C**2/电压A**2,0
转换效率C**2*电压A**2,0
转换效率C**2+电压A**2,1
转换效率C**2-电压A**2,1
转换效率C**2/电压A**1/2,0
转换效率C**2*电压A**1/2,0
转换效率C**2+电压A**1/2,0
转换效率C**2-电压A**1/2,0
转换效率C**2/电压B**2,0
转换效率C**2*电压B**2,0
转换效率C**2+电压B**2,1
转换效率C**2-电压B**2,1
转换效率C**2/电压B**1/2,0
转换效率C**2*电压B**1/2,0
转换效率C**2+电压B**1/2,0
转换效率C**2-电压B**1/2,0
转换效率C**2/电压C**2,0
转换效率C**2*电压C**2,0
转换效率C**2+电压C**2,0
转换效率C**2-电压C**2,1
转换效率C**2/电压C**1/2,0
转换效率C**2*电压C**1/2,0
转换效率C**2+电压C**1/2,0
转换效率C**2-电压C**1/2,0
转换效率C**2/电流A**2,0
转换效率C**2*电流A**2,0
转换效率C**2+电流A**2,0
转换效率C**2-电流A**2,0
转换效率C**2/电流A**1/2,0
转换效率C**2*电流A**1/2,0
转换效率C**2+电流A**1/2,0
转换效率C**2-电流A**1/2,0
转换效率C**2/电流B**2,0
转换效率C**2*电流B**2,0
转换效率C**2+电流B**2,0
转换效率C**2-电流B**2,0
转换效率C**2/电流B**1/2,0
转换效率C**2*电流B**1/2,0
转换效率C**2+电流B**1/2,0
转换效率C**2-电流B**1/2,0
转换效率C**2/电流C**2,0
转换效率C**2*电流C**2,0
转换效率C**2+电流C**2,0
转换效率C**2-电流C**2,0
转换效率C**2/电流C**1/2,1
转换效率C**2*电流C**1/2,1
转换效率C**2+电流C**1/2,0
转换效率C**2-电流C**1/2,0
转换效率C**2/功率A**2,0
转换效率C**2*功率A**2,0
转换效率C**2+功率A**2,1
转换效率C**2-功率A**2,0
转换效率C**2/功率A**1/2,3
转换效率C**2*功率A**1/2,0
转换效率C**2+功率A**1/2,0
转换效率C**2-功率A**1/2,0
转换效率C**2/功率B**2,0
转换效率C**2*功率B**2,0
转换效率C**2+功率B**2,0
转换效率C**2-功率B**2,0
转换效率C**2/功率B**1/2,0
转换效率C**2*功率B**1/2,0
转换效率C**2+功率B**1/2,0
转换效率C**2-功率B**1/2,0
转换效率C**2/功率C**2,0
转换效率C**2*功率C**2,0
转换效率C**2+功率C**2,1
转换效率C**2-功率C**2,0
转换效率C**2/功率C**1/2,0
转换效率C**2*功率C**1/2,0
转换效率C**2+功率C**1/2,0
转换效率C**2-功率C**1/2,0
转换效率C**2/平均功率**2,0
转换效率C**2*平均功率**2,0
转换效率C**2+平均功率**2,0
转换效率C**2-平均功率**2,0
转换效率C**2/平均功率**1/2,0
转换效率C**2*平均功率**1/2,0
转换效率C**2+平均功率**1/2,0
转换效率C**2-平均功率**1/2,0
转换效率C**2/风速**2,0
转换效率C**2*风速**2,0
转换效率C**2+风速**2,0
转换效率C**2-风速**2,0
转换效率C**2/风速**1/2,1
转换效率C**2*风速**1/2,2
转换效率C**2+风速**1/2,0
转换效率C**2-风速**1/2,0
转换效率C**2/风向**2,1
转换效率C**2*风向**2,0
转换效率C**2+风向**2,2
转换效率C**2-风向**2,1
转换效率C**2/风向**1/2,2
转换效率C**2*风向**1/2,6
转换效率C**2+风向**1/2,0
转换效率C**2-风向**1/2,0
转换效率C**1/2/电压A**2,3
转换效率C**1/2*电压A**2,1
转换效率C**1/2+电压A**2,0
转换效率C**1/2-电压A**2,0
转换效率C**1/2/电压A**1/2,0
转换效率C**1/2*电压A**1/2,0
转换效率C**1/2+电压A**1/2,0
转换效率C**1/2-电压A**1/2,5
转换效率C**1/2/电压B**2,6
转换效率C**1/2*电压B**2,0
转换效率C**1/2+电压B**2,0
转换效率C**1/2-电压B**2,0
转换效率C**1/2/电压B**1/2,0
转换效率C**1/2*电压B**1/2,0
转换效率C**1/2+电压B**1/2,1
转换效率C**1/2-电压B**1/2,1
转换效率C**1/2/电压C**2,3
转换效率C**1/2*电压C**2,0
转换效率C**1/2+电压C**2,0
转换效率C**1/2-电压C**2,0
转换效率C**1/2/电压C**1/2,0
转换效率C**1/2*电压C**1/2,0
转换效率C**1/2+电压C**1/2,0
转换效率C**1/2-电压C**1/2,1
转换效率C**1/2/电流A**2,4
转换效率C**1/2*电流A**2,12
转换效率C**1/2+电流A**2,10
转换效率C**1/2-电流A**2,0
转换效率C**1/2/电流A**1/2,0
转换效率C**1/2*电流A**1/2,0
转换效率C**1/2+电流A**1/2,1
转换效率C**1/2-电流A**1/2,0
转换效率C**1/2/电流B**2,1
转换效率C**1/2*电流B**2,1
转换效率C**1/2+电流B**2,4
转换效率C**1/2-电流B**2,0
转换效率C**1/2/电流B**1/2,0
转换效率C**1/2*电流B**1/2,0
转换效率C**1/2+电流B**1/2,0
转换效率C**1/2-电流B**1/2,1
转换效率C**1/2/电流C**2,1
转换效率C**1/2*电流C**2,2
转换效率C**1/2+电流C**2,2
转换效率C**1/2-电流C**2,0
转换效率C**1/2/电流C**1/2,0
转换效率C**1/2*电流C**1/2,0
转换效率C**1/2+电流C**1/2,1
转换效率C**1/2-电流C**1/2,0
转换效率C**1/2/功率A**2,5
转换效率C**1/2*功率A**2,2
转换效率C**1/2+功率A**2,0
转换效率C**1/2-功率A**2,0
转换效率C**1/2/功率A**1/2,0
转换效率C**1/2*功率A**1/2,0
转换效率C**1/2+功率A**1/2,4
转换效率C**1/2-功率A**1/2,5
转换效率C**1/2/功率B**2,1
转换效率C**1/2*功率B**2,3
转换效率C**1/2+功率B**2,0
转换效率C**1/2-功率B**2,0
转换效率C**1/2/功率B**1/2,0
转换效率C**1/2*功率B**1/2,0
转换效率C**1/2+功率B**1/2,1
转换效率C**1/2-功率B**1/2,0
转换效率C**1/2/功率C**2,0
转换效率C**1/2*功率C**2,0
转换效率C**1/2+功率C**2,0
转换效率C**1/2-功率C**2,0
转换效率C**1/2/功率C**1/2,0
转换效率C**1/2*功率C**1/2,0
转换效率C**1/2+功率C**1/2,1
转换效率C**1/2-功率C**1/2,1
转换效率C**1/2/平均功率**2,2
转换效率C**1/2*平均功率**2,0
转换效率C**1/2+平均功率**2,0
转换效率C**1/2-平均功率**2,0
转换效率C**1/2/平均功率**1/2,0
转换效率C**1/2*平均功率**1/2,0
转换效率C**1/2+平均功率**1/2,2
转换效率C**1/2-平均功率**1/2,2
转换效率C**1/2/风速**2,0
转换效率C**1/2*风速**2,2
转换效率C**1/2+风速**2,5
转换效率C**1/2-风速**2,1
转换效率C**1/2/风速**1/2,0
转换效率C**1/2*风速**1/2,0
转换效率C**1/2+风速**1/2,5
转换效率C**1/2-风速**1/2,3
转换效率C**1/2/风向**2,0
转换效率C**1/2*风向**2,0
转换效率C**1/2+风向**2,0
转换效率C**1/2-风向**2,0
转换效率C**1/2/风向**1/2,0
转换效率C**1/2*风向**1/2,0
转换效率C**1/2+风向**1/2,2
转换效率C**1/2-风向**1/2,2
电压A**2/电压A**1/2,0
电压A**2*电压A**1/2,0
电压A**2+电压A**1/2,0
电压A**2-电压A**1/2,0
电压A**2/电压B**2,0
电压A**2*电压B**2,0
电压A**2+电压B**2,0
电压A**2-电压B**2,27
电压A**2/电压B**1/2,0
电压A**2*电压B**1/2,0
电压A**2+电压B**1/2,0
电压A**2-电压B**1/2,0
电压A**2/电压C**2,0
电压A**2*电压C**2,0
电压A**2+电压C**2,0
电压A**2-电压C**2,38
电压A**2/电压C**1/2,0
电压A**2*电压C**1/2,0
电压A**2+电压C**1/2,0
电压A**2-电压C**1/2,0
电压A**2/电流A**2,0
电压A**2*电流A**2,0
电压A**2+电流A**2,0
电压A**2-电流A**2,0
电压A**2/电流A**1/2,1
电压A**2*电流A**1/2,2
电压A**2+电流A**1/2,0
电压A**2-电流A**1/2,0
电压A**2/电流B**2,0
电压A**2*电流B**2,0
电压A**2+电流B**2,0
电压A**2-电流B**2,0
电压A**2/电流B**1/2,1
电压A**2*电流B**1/2,1
电压A**2+电流B**1/2,0
电压A**2-电流B**1/2,0
电压A**2/电流C**2,0
电压A**2*电流C**2,0
电压A**2+电流C**2,0
电压A**2-电流C**2,0
电压A**2/电流C**1/2,2
电压A**2*电流C**1/2,4
电压A**2+电流C**1/2,0
电压A**2-电流C**1/2,0
电压A**2/功率A**2,0
电压A**2*功率A**2,0
电压A**2+功率A**2,1
电压A**2-功率A**2,0
电压A**2/功率A**1/2,1
电压A**2*功率A**1/2,2
电压A**2+功率A**1/2,0
电压A**2-功率A**1/2,0
电压A**2/功率B**2,0
电压A**2*功率B**2,0
电压A**2+功率B**2,1
电压A**2-功率B**2,4
电压A**2/功率B**1/2,2
电压A**2*功率B**1/2,2
电压A**2+功率B**1/2,0
电压A**2-功率B**1/2,0
电压A**2/功率C**2,0
电压A**2*功率C**2,0
电压A**2+功率C**2,0
电压A**2-功率C**2,2
电压A**2/功率C**1/2,1
电压A**2*功率C**1/2,6
电压A**2+功率C**1/2,0
电压A**2-功率C**1/2,0
电压A**2/平均功率**2,0
电压A**2*平均功率**2,0
电压A**2+平均功率**2,1
电压A**2-平均功率**2,3
电压A**2/平均功率**1/2,4
电压A**2*平均功率**1/2,1
电压A**2+平均功率**1/2,0
电压A**2-平均功率**1/2,0
电压A**2/风速**2,0
电压A**2*风速**2,0
电压A**2+风速**2,0
电压A**2-风速**2,0
电压A**2/风速**1/2,1
电压A**2*风速**1/2,3
电压A**2+风速**1/2,0
电压A**2-风速**1/2,0
电压A**2/风向**2,0
电压A**2*风向**2,0
电压A**2+风向**2,8
电压A**2-风向**2,10
电压A**2/风向**1/2,2
电压A**2*风向**1/2,7
电压A**2+风向**1/2,0
电压A**2-风向**1/2,0
电压A**1/2/电压B**2,1
电压A**1/2*电压B**2,0
电压A**1/2+电压B**2,0
电压A**1/2-电压B**2,0
电压A**1/2/电压B**1/2,0
电压A**1/2*电压B**1/2,0
电压A**1/2+电压B**1/2,0
电压A**1/2-电压B**1/2,2
电压A**1/2/电压C**2,2
电压A**1/2*电压C**2,0
电压A**1/2+电压C**2,0
电压A**1/2-电压C**2,0
电压A**1/2/电压C**1/2,0
电压A**1/2*电压C**1/2,0
电压A**1/2+电压C**1/2,0
电压A**1/2-电压C**1/2,9
电压A**1/2/电流A**2,1
电压A**1/2*电流A**2,0
电压A**1/2+电流A**2,3
电压A**1/2-电流A**2,1
电压A**1/2/电流A**1/2,0
